"","totaldist","Device_ID","UTC_Date","Species","Winter","year_day","mode_hld_farm","shoot_date","totaldist_log","events_total","shoot_freq","indiv_dist","Disturbance2","shoot_date_sc","events_total_sc","shoot_freq_sc","indiv_dist_sc","Sex","Tag_Winter","Disturbance_shoot","group_id"
"3357",2.412993681,"17807","02/04/2021","GWFG","2020",92,"Farm_ 59","152",0.880868168,328,1.822222222,0,"No_Shoot",0.945784469,-0.603785284,-0.603785284,-0.612766304,"F","17807_2020","No_Shoot",31
"3358",3.527294012,"17807","04/11/2021","GWFG","2021",308,"Farm_ 59","3",1.260531008,NA,NA,0,"No_Shoot",-2.317116613,NA,NA,-0.612766304,"F","17807_2021","No_Shoot",32
"3359",1.631294936,"17807","13/11/2021","GWFG","2021",317,"Farm_ 59","12",0.489374139,NA,NA,0,"No_Shoot",-2.120028628,NA,NA,-0.612766304,"F","17807_2021","No_Shoot",32
"3360",0.748173314,"17807","15/11/2021","GWFG","2021",319,"Farm_ 59","14",-0.290120624,NA,NA,0,"No_Shoot",-2.076231298,NA,NA,-0.612766304,"F","17807_2021","No_Shoot",32
"3361",0.268955357,"17807","21/11/2021","GWFG","2021",325,"Farm_ 59","20",-1.313209873,NA,NA,0,"No_Shoot",-1.944839309,NA,NA,-0.612766304,"F","17807_2021","No_Shoot",32
"3362",3.188215603,"17807","23/11/2021","GWFG","2021",327,"Farm_ 59","22",1.159461388,NA,NA,0,"No_Shoot",-1.901041979,NA,NA,-0.612766304,"F","17807_2021","No_Shoot",32
"3363",1.215910564,"BARN09","19/03/2020","GBG","2019",79,"Farm_ 60","139",0.195493232,428,2.377777778,7,"No_Shoot",0.661101824,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3364",13.65930545,"194241","12/04/2021","GBG","2020",102,"Farm_ 60","162",2.614421007,328,1.822222222,1,"No_Shoot",1.164771118,-0.603785284,-0.603785284,-0.367298732,"M","194241_2020","No_Shoot",61
"3365",5.283899993,"194247","10/04/2021","GBG","2020",100,"Farm_ 60","160",1.66466446,328,1.822222222,4,"No_Shoot",1.120973789,-0.603785284,-0.603785284,0.369103981,"M","194247_2020","No_Shoot",73
"3366",8.109677177,"BARN09","01/04/2020","GBG","2019",92,"Farm_ 61","152",2.093058062,428,2.377777778,7,"No_Shoot",0.945784469,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3367",4.141225783,"194249","17/11/2020","GBG","2019",322,"Farm_ 61","17",1.420991827,428,2.377777778,3,"No_Shoot",-2.010535303,-0.235862727,-0.235862727,0.12363641,"M","194249_2019","No_Shoot",76
"3368",1.426206317,"194249","18/11/2020","GBG","2019",323,"Farm_ 61","18",0.355017994,428,2.377777778,3,"No_Shoot",-1.988636638,-0.235862727,-0.235862727,0.12363641,"M","194249_2019","No_Shoot",76
"3369",2.354664931,"194249","19/11/2020","GBG","2019",324,"Farm_ 61","19",0.856398438,428,2.377777778,3,"No_Shoot",-1.966737973,-0.235862727,-0.235862727,0.12363641,"M","194249_2019","No_Shoot",76
"3370",5.942004647,"194245","11/11/2020","GBG","2019",316,"Farm_ 61","11",1.782046559,428,2.377777778,2,"Shoot",-2.141927293,-0.235862727,-0.235862727,-0.121831161,"M","194245_2019","Shoot",68
"3371",9.135029994,"BARN07","24/03/2021","GBG","2020",83,"Farm_ 61","143",2.212116473,328,1.822222222,4,"No_Shoot",0.748696484,-0.603785284,-0.603785284,0.369103981,"M","BARN07_2020","No_Shoot",81
"3372",0.874038391,"HAR03","14/02/2015","GWFG","2014",45,"Farm_ 61","105",-0.134630979,1257,6.983333333,1,"No_Shoot",-0.083452785,2.814215268,2.814215268,-0.367298732,"F","HAR03_2014","No_Shoot",106
"3373",2.988210186,"HAR03","15/02/2015","GWFG","2014",46,"Farm_ 61","106",1.094674608,1257,6.983333333,1,"No_Shoot",-0.06155412,2.814215268,2.814215268,-0.367298732,"F","HAR03_2014","No_Shoot",106
"3374",2.462905193,"HAR03","16/02/2015","GWFG","2014",47,"Farm_ 61","107",0.901341626,1257,6.983333333,1,"No_Shoot",-0.039655455,2.814215268,2.814215268,-0.367298732,"F","HAR03_2014","No_Shoot",106
"3375",1.21080436,"HAR03","17/02/2015","GWFG","2014",48,"Farm_ 61","108",0.191284899,1257,6.983333333,1,"No_Shoot",-0.01775679,2.814215268,2.814215268,-0.367298732,"F","HAR03_2014","No_Shoot",106
"3376",3.405057451,"HAR03","18/02/2015","GWFG","2014",49,"Farm_ 61","109",1.225261812,1257,6.983333333,1,"No_Shoot",0.004141875,2.814215268,2.814215268,-0.367298732,"F","HAR03_2014","No_Shoot",106
"3377",1.736281849,"HAR03","19/02/2015","GWFG","2014",50,"Farm_ 61","110",0.551745959,1257,6.983333333,1,"No_Shoot",0.02604054,2.814215268,2.814215268,-0.367298732,"F","HAR03_2014","No_Shoot",106
"3378",2.785229474,"HAR03","20/02/2015","GWFG","2014",51,"Farm_ 61","111",1.024330266,1257,6.983333333,2,"Shoot",0.047939205,2.814215268,2.814215268,-0.121831161,"F","HAR03_2014","Shoot",106
"3379",2.230514953,"HAR03","21/02/2015","GWFG","2014",52,"Farm_ 61","112",0.802232479,1257,6.983333333,2,"No_Shoot",0.06983787,2.814215268,2.814215268,-0.121831161,"F","HAR03_2014","No_Shoot",106
"3380",2.676650217,"HAR03","22/02/2015","GWFG","2014",53,"Farm_ 61","113",0.984566094,1257,6.983333333,2,"No_Shoot",0.091736535,2.814215268,2.814215268,-0.121831161,"F","HAR03_2014","No_Shoot",106
"3381",2.481048734,"HAR03","23/02/2015","GWFG","2014",54,"Farm_ 61","114",0.908681347,1257,6.983333333,3,"Shoot",0.113635199,2.814215268,2.814215268,0.12363641,"F","HAR03_2014","Shoot",106
"3382",1.835656192,"HAR03","05/03/2015","GWFG","2014",64,"Farm_ 61","124",0.607402016,1257,6.983333333,4,"No_Shoot",0.332621849,2.814215268,2.814215268,0.369103981,"F","HAR03_2014","No_Shoot",106
"3383",1.996073511,"HAR03","06/03/2015","GWFG","2014",65,"Farm_ 61","125",0.691182006,1257,6.983333333,4,"No_Shoot",0.354520514,2.814215268,2.814215268,0.369103981,"F","HAR03_2014","No_Shoot",106
"3384",2.95327795,"HAR03","07/03/2015","GWFG","2014",66,"Farm_ 61","126",1.082915723,1257,6.983333333,4,"No_Shoot",0.376419179,2.814215268,2.814215268,0.369103981,"F","HAR03_2014","No_Shoot",106
"3385",1.903143691,"HAR03","09/03/2015","GWFG","2014",68,"Farm_ 61","128",0.643507093,1257,6.983333333,4,"No_Shoot",0.420216509,2.814215268,2.814215268,0.369103981,"F","HAR03_2014","No_Shoot",106
"3386",2.907776484,"HAR03","11/03/2015","GWFG","2014",70,"Farm_ 61","130",1.067388694,1257,6.983333333,4,"No_Shoot",0.464013839,2.814215268,2.814215268,0.369103981,"F","HAR03_2014","No_Shoot",106
"3387",1.93990582,"HAR03","12/03/2015","GWFG","2014",71,"Farm_ 61","131",0.662639426,1257,6.983333333,5,"Shoot",0.485912504,2.814215268,2.814215268,0.614571553,"F","HAR03_2014","Shoot",106
"3388",3.66194427,"HAR03","14/03/2015","GWFG","2014",73,"Farm_ 61","133",1.297994228,1257,6.983333333,6,"No_Shoot",0.529709834,2.814215268,2.814215268,0.860039124,"F","HAR03_2014","No_Shoot",106
"3389",3.88686563,"HAR03","16/03/2015","GWFG","2014",75,"Farm_ 61","135",1.357603082,1257,6.983333333,6,"No_Shoot",0.573507164,2.814215268,2.814215268,0.860039124,"F","HAR03_2014","No_Shoot",106
"3390",1.581437783,"HAR03","17/03/2015","GWFG","2014",76,"Farm_ 61","136",0.458334423,1257,6.983333333,6,"No_Shoot",0.595405829,2.814215268,2.814215268,0.860039124,"F","HAR03_2014","No_Shoot",106
"3391",3.426383157,"HAR03","19/03/2015","GWFG","2014",78,"Farm_ 61","138",1.231505232,1257,6.983333333,7,"Shoot",0.639203159,2.814215268,2.814215268,1.105506695,"F","HAR03_2014","Shoot",106
"3392",2.832066621,"HAR03","21/03/2015","GWFG","2014",80,"Farm_ 61","140",1.0410067,1257,6.983333333,7,"No_Shoot",0.683000489,2.814215268,2.814215268,1.105506695,"F","HAR03_2014","No_Shoot",106
"3393",2.420186957,"HAR04","16/03/2015","GWFG","2014",75,"Farm_ 61","135",0.883844792,1257,6.983333333,6,"No_Shoot",0.573507164,2.814215268,2.814215268,0.860039124,"F","HAR04_2014","No_Shoot",108
"3394",2.719168738,"HAR03","04/11/2015","GWFG","2015",308,"Farm_ 61","3",1.000326223,1287,7.15,0,"No_Shoot",-2.317116613,2.924592035,2.924592035,-0.612766304,"F","HAR03_2015","No_Shoot",107
"3395",0.631080077,"HAR03","05/11/2015","GWFG","2015",309,"Farm_ 61","4",-0.46032252,1287,7.15,0,"No_Shoot",-2.295217948,2.924592035,2.924592035,-0.612766304,"F","HAR03_2015","No_Shoot",107
"3396",0.624680878,"HAR03","08/11/2015","GWFG","2015",312,"Farm_ 61","7",-0.470514355,1287,7.15,1,"No_Shoot",-2.229521953,2.924592035,2.924592035,-0.367298732,"F","HAR03_2015","No_Shoot",107
"3397",1.741196785,"HAR03","09/11/2015","GWFG","2015",313,"Farm_ 61","8",0.554572684,1287,7.15,1,"No_Shoot",-2.207623288,2.924592035,2.924592035,-0.367298732,"F","HAR03_2015","No_Shoot",107
"3398",0.899163366,"HAR03","15/11/2015","GWFG","2015",319,"Farm_ 61","14",-0.106290542,1287,7.15,1,"No_Shoot",-2.076231298,2.924592035,2.924592035,-0.367298732,"F","HAR03_2015","No_Shoot",107
"3399",1.037568655,"HAR03","16/11/2015","GWFG","2015",320,"Farm_ 61","15",0.036880144,1287,7.15,2,"Shoot",-2.054332633,2.924592035,2.924592035,-0.121831161,"F","HAR03_2015","Shoot",107
"3400",3.617038856,"HAR03","17/11/2015","GWFG","2015",321,"Farm_ 61","16",1.285655696,1287,7.15,2,"No_Shoot",-2.032433968,2.924592035,2.924592035,-0.121831161,"F","HAR03_2015","No_Shoot",107
"3401",1.408249605,"HAR03","19/11/2015","GWFG","2015",323,"Farm_ 61","18",0.342347518,1287,7.15,3,"Shoot",-1.988636638,2.924592035,2.924592035,0.12363641,"F","HAR03_2015","Shoot",107
"3402",0.774070049,"HAR03","20/11/2015","GWFG","2015",324,"Farm_ 61","19",-0.256092907,1287,7.15,4,"Shoot",-1.966737973,2.924592035,2.924592035,0.369103981,"F","HAR03_2015","Shoot",107
"3403",1.194679002,"HAR03","24/11/2015","GWFG","2015",328,"Farm_ 61","23",0.177877532,1287,7.15,5,"Shoot",-1.879143314,2.924592035,2.924592035,0.614571553,"F","HAR03_2015","Shoot",107
"3404",1.868073968,"BARN13","06/02/2020","GBG","2019",37,"Farm_ 62","97",0.624907936,428,2.377777778,0,"No_Shoot",-0.258642105,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3405",2.668085766,"BARN13","07/02/2020","GBG","2019",38,"Farm_ 62","98",0.981361274,428,2.377777778,0,"No_Shoot",-0.23674344,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3406",3.450614533,"BARN13","18/02/2020","GBG","2019",49,"Farm_ 62","109",1.238552341,428,2.377777778,0,"No_Shoot",0.004141875,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3407",1.217647552,"BARN13","26/02/2020","GBG","2019",57,"Farm_ 62","117",0.196920761,428,2.377777778,0,"No_Shoot",0.179331194,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3408",2.023719771,"BARN13","27/02/2020","GBG","2019",58,"Farm_ 62","118",0.704937289,428,2.377777778,0,"No_Shoot",0.201229859,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3409",1.774005271,"BARN13","29/02/2020","GBG","2019",60,"Farm_ 62","120",0.573239855,428,2.377777778,0,"No_Shoot",0.245027189,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3410",0.917780366,"BARN13","01/03/2020","GBG","2019",61,"Farm_ 62","121",-0.085797169,428,2.377777778,0,"No_Shoot",0.266925854,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3411",2.495337263,"BARN13","02/03/2020","GBG","2019",62,"Farm_ 62","122",0.914423896,428,2.377777778,0,"No_Shoot",0.288824519,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3412",2.361345221,"BARN13","03/03/2020","GBG","2019",63,"Farm_ 62","123",0.859231465,428,2.377777778,0,"No_Shoot",0.310723184,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3413",3.748953116,"BARN13","04/03/2020","GBG","2019",64,"Farm_ 62","124",1.321476632,428,2.377777778,0,"No_Shoot",0.332621849,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3414",3.614649048,"BARN13","05/03/2020","GBG","2019",65,"Farm_ 62","125",1.284994769,428,2.377777778,0,"No_Shoot",0.354520514,-0.235862727,-0.235862727,-0.612766304,"M","BARN13_2019","No_Shoot",89
"3415",2.225410713,"BARN13","15/03/2020","GBG","2019",75,"Farm_ 62","135",0.799941489,428,2.377777778,2,"No_Shoot",0.573507164,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3416",4.000090767,"BARN13","17/03/2020","GBG","2019",77,"Farm_ 62","137",1.386317053,428,2.377777778,2,"No_Shoot",0.617304494,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3417",5.787886002,"BARN13","18/03/2020","GBG","2019",78,"Farm_ 62","138",1.755767113,428,2.377777778,2,"No_Shoot",0.639203159,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3418",5.806609924,"BARN13","19/03/2020","GBG","2019",79,"Farm_ 62","139",1.758996911,428,2.377777778,2,"No_Shoot",0.661101824,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3419",10.91176253,"BARN13","20/03/2020","GBG","2019",80,"Farm_ 62","140",2.389841339,428,2.377777778,2,"No_Shoot",0.683000489,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3420",2.324488954,"BARN13","21/03/2020","GBG","2019",81,"Farm_ 62","141",0.84350021,428,2.377777778,2,"No_Shoot",0.704899154,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3421",1.173715293,"BARN13","22/03/2020","GBG","2019",82,"Farm_ 62","142",0.160174181,428,2.377777778,2,"No_Shoot",0.726797819,-0.235862727,-0.235862727,-0.121831161,"M","BARN13_2019","No_Shoot",89
"3422",5.293789698,"BARN13","24/03/2020","GBG","2019",84,"Farm_ 62","144",1.666534378,428,2.377777778,3,"No_Shoot",0.770595149,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3423",1.167147947,"BARN13","25/03/2020","GBG","2019",85,"Farm_ 62","145",0.154563121,428,2.377777778,3,"No_Shoot",0.792493814,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3424",3.255723767,"BARN13","26/03/2020","GBG","2019",86,"Farm_ 62","146",1.180414606,428,2.377777778,3,"No_Shoot",0.814392479,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3425",3.299641001,"BARN13","27/03/2020","GBG","2019",87,"Farm_ 62","147",1.193813675,428,2.377777778,3,"No_Shoot",0.836291144,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3426",6.535078916,"BARN13","28/03/2020","GBG","2019",88,"Farm_ 62","148",1.877184423,428,2.377777778,3,"No_Shoot",0.858189809,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3427",2.197095016,"BARN13","29/03/2020","GBG","2019",89,"Farm_ 62","149",0.787136041,428,2.377777778,3,"No_Shoot",0.880088474,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3428",2.856372578,"BARN13","30/03/2020","GBG","2019",90,"Farm_ 62","150",1.04955249,428,2.377777778,3,"No_Shoot",0.901987139,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3429",8.901376363,"BARN13","31/03/2020","GBG","2019",91,"Farm_ 62","151",2.186205912,428,2.377777778,3,"No_Shoot",0.923885804,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3430",6.188761353,"BARN13","01/04/2020","GBG","2019",92,"Farm_ 62","152",1.822734962,428,2.377777778,3,"No_Shoot",0.945784469,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3431",1.884317607,"BARN13","02/04/2020","GBG","2019",93,"Farm_ 62","153",0.633565743,428,2.377777778,3,"No_Shoot",0.967683134,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3432",4.12698107,"BARN13","03/04/2020","GBG","2019",94,"Farm_ 62","154",1.417546164,428,2.377777778,3,"No_Shoot",0.989581799,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3433",1.814764511,"BARN13","04/04/2020","GBG","2019",95,"Farm_ 62","155",0.595955713,428,2.377777778,3,"No_Shoot",1.011480464,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3434",4.898628474,"BARN13","05/04/2020","GBG","2019",96,"Farm_ 62","156",1.588955263,428,2.377777778,3,"No_Shoot",1.033379129,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3435",3.561993545,"BARN13","06/04/2020","GBG","2019",97,"Farm_ 62","157",1.270320373,428,2.377777778,3,"No_Shoot",1.055277794,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3436",8.743264153,"BARN13","07/04/2020","GBG","2019",98,"Farm_ 62","158",2.168283593,428,2.377777778,3,"No_Shoot",1.077176459,-0.235862727,-0.235862727,0.12363641,"M","BARN13_2019","No_Shoot",89
"3437",9.274170837,"BARN14","28/03/2020","GBG","2019",88,"Farm_ 62","148",2.227233207,428,2.377777778,0,"No_Shoot",0.858189809,-0.235862727,-0.235862727,-0.612766304,"F","BARN14_2019","No_Shoot",90
"3438",12.23719209,"BARN14","03/04/2020","GBG","2019",94,"Farm_ 62","154",2.504479847,428,2.377777778,0,"No_Shoot",0.989581799,-0.235862727,-0.235862727,-0.612766304,"F","BARN14_2019","No_Shoot",90
"3439",8.684254923,"BARN14","04/04/2020","GBG","2019",95,"Farm_ 62","155",2.161511607,428,2.377777778,0,"No_Shoot",1.011480464,-0.235862727,-0.235862727,-0.612766304,"F","BARN14_2019","No_Shoot",90
"3440",3.827074406,"BARN15","01/11/2020","GBG","2019",306,"Farm_ 62","1",1.342100649,428,2.377777778,0,"No_Shoot",-2.360913943,-0.235862727,-0.235862727,-0.612766304,"M","BARN15_2019","No_Shoot",91
"3441",2.557515836,"BARN15","02/11/2020","GBG","2019",307,"Farm_ 62","2",0.939036411,428,2.377777778,0,"No_Shoot",-2.339015278,-0.235862727,-0.235862727,-0.612766304,"M","BARN15_2019","No_Shoot",91
"3442",1.052046884,"BARN15","04/11/2020","GBG","2019",309,"Farm_ 62","4",0.050737679,428,2.377777778,0,"No_Shoot",-2.295217948,-0.235862727,-0.235862727,-0.612766304,"M","BARN15_2019","No_Shoot",91
"3443",0.571117533,"BARN15","05/11/2020","GBG","2019",310,"Farm_ 62","5",-0.560160253,428,2.377777778,1,"Shoot",-2.273319283,-0.235862727,-0.235862727,-0.367298732,"M","BARN15_2019","Shoot",91
"3444",3.303201888,"BARN12","08/11/2019","GBG","2019",312,"Farm_ 62","7",1.194892267,428,2.377777778,0,"No_Shoot",-2.229521953,-0.235862727,-0.235862727,-0.612766304,"M","BARN12_2019","No_Shoot",88
"3445",3.324909295,"BARN12","10/11/2019","GBG","2019",314,"Farm_ 62","9",1.201442394,428,2.377777778,1,"No_Shoot",-2.185724623,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3446",2.503368914,"BARN12","11/11/2019","GBG","2019",315,"Farm_ 62","10",0.91763739,428,2.377777778,1,"No_Shoot",-2.163825958,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3447",2.486659892,"BARN12","12/11/2019","GBG","2019",316,"Farm_ 62","11",0.910940401,428,2.377777778,1,"No_Shoot",-2.141927293,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3448",3.035506874,"BARN12","13/11/2019","GBG","2019",317,"Farm_ 62","12",1.11037842,428,2.377777778,1,"No_Shoot",-2.120028628,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3449",3.352293761,"BARN12","14/11/2019","GBG","2019",318,"Farm_ 62","13",1.209644816,428,2.377777778,1,"No_Shoot",-2.098129963,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3450",1.730286426,"BARN12","15/11/2019","GBG","2019",319,"Farm_ 62","14",0.548286959,428,2.377777778,1,"No_Shoot",-2.076231298,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3451",1.503914954,"BARN12","16/11/2019","GBG","2019",320,"Farm_ 62","15",0.408071677,428,2.377777778,1,"No_Shoot",-2.054332633,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3452",3.113387469,"BARN12","17/11/2019","GBG","2019",321,"Farm_ 62","16",1.135711352,428,2.377777778,1,"No_Shoot",-2.032433968,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3453",1.773485131,"BARN12","18/11/2019","GBG","2019",322,"Farm_ 62","17",0.572946611,428,2.377777778,1,"No_Shoot",-2.010535303,-0.235862727,-0.235862727,-0.367298732,"M","BARN12_2019","No_Shoot",88
"3454",0.973461379,"BARN09","01/02/2020","GBG","2019",32,"Farm_ 62","92",-0.026897127,428,2.377777778,2,"No_Shoot",-0.36813543,-0.235862727,-0.235862727,-0.121831161,"F","BARN09_2019","No_Shoot",83
"3455",1.062060608,"BARN09","04/02/2020","GBG","2019",35,"Farm_ 62","95",0.060210991,428,2.377777778,2,"No_Shoot",-0.302439435,-0.235862727,-0.235862727,-0.121831161,"F","BARN09_2019","No_Shoot",83
"3456",1.923574773,"BARN09","05/02/2020","GBG","2019",36,"Farm_ 62","96",0.654185316,428,2.377777778,2,"No_Shoot",-0.28054077,-0.235862727,-0.235862727,-0.121831161,"F","BARN09_2019","No_Shoot",83
"3457",2.063912665,"BARN09","17/03/2020","GBG","2019",77,"Farm_ 62","137",0.724603533,428,2.377777778,7,"No_Shoot",0.617304494,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3458",10.02193996,"BARN09","20/03/2020","GBG","2019",80,"Farm_ 62","140",2.304776686,428,2.377777778,7,"No_Shoot",0.683000489,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3459",4.169206989,"BARN09","21/03/2020","GBG","2019",81,"Farm_ 62","141",1.427725847,428,2.377777778,7,"No_Shoot",0.704899154,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3460",3.803193213,"BARN09","22/03/2020","GBG","2019",82,"Farm_ 62","142",1.335841033,428,2.377777778,7,"No_Shoot",0.726797819,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3461",2.172674009,"BARN09","23/03/2020","GBG","2019",83,"Farm_ 62","143",0.775958671,428,2.377777778,7,"No_Shoot",0.748696484,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3462",5.362122826,"BARN09","04/04/2020","GBG","2019",95,"Farm_ 62","155",1.679359946,428,2.377777778,7,"No_Shoot",1.011480464,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3463",2.465094951,"BARN09","05/04/2020","GBG","2019",96,"Farm_ 62","156",0.902230327,428,2.377777778,7,"No_Shoot",1.033379129,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3464",2.147014517,"BARN09","06/04/2020","GBG","2019",97,"Farm_ 62","157",0.76407828,428,2.377777778,7,"No_Shoot",1.055277794,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3465",3.585551227,"BARN09","07/04/2020","GBG","2019",98,"Farm_ 62","158",1.276912222,428,2.377777778,7,"No_Shoot",1.077176459,-0.235862727,-0.235862727,1.105506695,"F","BARN09_2019","No_Shoot",83
"3466",2.430312264,"BARN11","30/11/2019","GBG","2019",334,"Farm_ 62","29",0.888019753,428,2.377777778,0,"No_Shoot",-1.747751324,-0.235862727,-0.235862727,-0.612766304,"F","BARN11_2019","No_Shoot",86
"3467",3.304677829,"BARN11","01/12/2019","GBG","2019",335,"Farm_ 62","30",1.195338989,428,2.377777778,0,"No_Shoot",-1.725852659,-0.235862727,-0.235862727,-0.612766304,"F","BARN11_2019","No_Shoot",86
"3468",2.849940109,"BARN11","02/12/2019","GBG","2019",336,"Farm_ 62","31",1.04729798,428,2.377777778,0,"No_Shoot",-1.703953994,-0.235862727,-0.235862727,-0.612766304,"F","BARN11_2019","No_Shoot",86
"3469",2.592403632,"BARN11","03/12/2019","GBG","2019",337,"Farm_ 62","32",0.952585488,428,2.377777778,0,"No_Shoot",-1.682055329,-0.235862727,-0.235862727,-0.612766304,"F","BARN11_2019","No_Shoot",86
"3470",3.868155594,"BARN11","03/11/2020","GBG","2019",308,"Farm_ 62","3",1.352777803,428,2.377777778,12,"No_Shoot",-2.317116613,-0.235862727,-0.235862727,2.332844551,"F","BARN11_2019","No_Shoot",86
"3471",3.647420567,"BARN11","04/11/2020","GBG","2019",309,"Farm_ 62","4",1.294020224,428,2.377777778,12,"No_Shoot",-2.295217948,-0.235862727,-0.235862727,2.332844551,"F","BARN11_2019","No_Shoot",86
"3472",4.129928865,"BARN11","05/11/2020","GBG","2019",310,"Farm_ 62","5",1.418260183,428,2.377777778,13,"Shoot",-2.273319283,-0.235862727,-0.235862727,2.578312122,"F","BARN11_2019","Shoot",86
"3473",4.185717577,"BARN11","06/11/2020","GBG","2019",311,"Farm_ 62","6",1.431678153,428,2.377777778,13,"No_Shoot",-2.251420618,-0.235862727,-0.235862727,2.578312122,"F","BARN11_2019","No_Shoot",86
"3474",2.716463235,"BARN11","07/11/2020","GBG","2019",312,"Farm_ 62","7",0.999330753,428,2.377777778,14,"Shoot",-2.229521953,-0.235862727,-0.235862727,2.823779694,"F","BARN11_2019","Shoot",86
"3475",3.544509839,"BARN11","08/11/2020","GBG","2019",313,"Farm_ 62","8",1.265399882,428,2.377777778,14,"No_Shoot",-2.207623288,-0.235862727,-0.235862727,2.823779694,"F","BARN11_2019","No_Shoot",86
"3476",5.638530703,"BARN11","09/11/2020","GBG","2019",314,"Farm_ 62","9",1.729623518,428,2.377777778,14,"No_Shoot",-2.185724623,-0.235862727,-0.235862727,2.823779694,"F","BARN11_2019","No_Shoot",86
"3477",2.503000765,"BARN11","11/11/2020","GBG","2019",316,"Farm_ 62","11",0.917490318,428,2.377777778,14,"No_Shoot",-2.141927293,-0.235862727,-0.235862727,2.823779694,"F","BARN11_2019","No_Shoot",86
"3478",3.77205219,"BARN11","14/11/2020","GBG","2019",319,"Farm_ 62","14",1.327619201,428,2.377777778,15,"No_Shoot",-2.076231298,-0.235862727,-0.235862727,3.069247265,"F","BARN11_2019","No_Shoot",86
