"","Device_ID","Winter","PP_Shoot","Habitat","case_","ceh_broad","Case","weight","Used","weight2","gwf_dist_points"
"10735","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4041.48785756562
"10736","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,919.430461597921
"10737","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,562.891505557835
"10738","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,183.364071704643
"10739","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,701.837582299363
"10740","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3788.93860465683
"10741","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,372.827644672396
"10742","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,896.964294425201
"10743","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2669.95270137732
"10744","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,269.473772548161
"10745","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2567.73847122068
"10746","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,2068.95604659239
"10747","WHIT16",2018,"post","15",FALSE,"saltmarsh_coastal",0,1,"Avail",1,132.348136117117
"10748","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,658.069088467356
"10749","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,860.135022119027
"10750","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,820.221254517221
"10751","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,5034.78311819705
"10752","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,534.878328203801
"10753","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,32.987256602045
"10754","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,373.476533542374
"10755","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1484.02987251448
"10756","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1670.28405264445
"10757","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,752.325058614969
"10758","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,115.346857832562
"10759","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,362.196217439883
"10760","WHIT16",2018,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1075.57906012879
"10761","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1217.34446747141
"10762","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,746.381043850355
"10763","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,151.052101593036
"10764","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,395.290585213871
"10765","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,616.758251217154
"10766","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1240.24259810514
"10767","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1176.01862296772
"10768","WHIT16",2018,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,51.8671118178931
"10769","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,1060.90999863521
"10770","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1350.61037905901
"10771","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,969.355883386979
"10772","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,434.676038211146
"10773","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,541.633867056728
"10774","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,775.172848023146
"10775","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,93.806512224143
"10776","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1990.14675154885
"10777","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,14.6896266925997
"10778","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1856.84007671701
"10779","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1663.64822858893
"10780","WHIT16",2018,"post","14",FALSE,"freshwater",0,1,"Avail",1,2451.49591651956
"10781","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,58.4432504964967
"10782","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1003.23751200108
"10783","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1289.90423529859
"10784","WHIT16",2018,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,340.949841674107
"10785","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,26.6979433086577
"10786","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,124.020137783521
"10787","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,5318.514416342
"10788","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,480.912967681887
"10789","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,883.395346825794
"10790","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,2.04750477355585
"10791","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,510.006728096596
"10792","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,1132.18109933663
"10793","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2914.64823962405
"10794","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2892.90610737905
"10795","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,116.051494064368
"10796","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,903.47605214904
"10797","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,800.121661683336
"10798","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,957.673756870465
"10799","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,544.219472014193
"10800","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1483.74634020842
"10801","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,142.957443825189
"10802","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,121.371171806244
"10803","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,745.801130597004
"10804","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,474.169873536035
"10805","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,2030.56688817132
"10806","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,393.919266500555
"10807","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,505.71834682711
"10808","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,373.217248536576
"10809","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1054.89734809659
"10810","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,443.365074236882
"10811","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3357.86102693025
"10812","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,5479.67971381176
"10813","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,1696.37243745531
"10814","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3957.6513666803
"10815","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1213.87969215611
"10816","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,99.8509136708982
"10817","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,141.077370650099
"10818","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2606.80666199261
"10819","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2256.6842983179
"10820","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,541.367598369481
"10821","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1125.3702578382
"10822","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,103.120451055829
"10823","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,261.881411286984
"10824","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,23.9767255129419
"10825","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1191.54379048829
"10826","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,866.173564661313
"10827","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,28.5911841216402
"10828","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2244.01113562287
"10829","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,802.161062361644
"10830","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,1090.92767824002
"10831","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1509.08633510586
"10832","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,388.163465063919
"10833","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3752.08196673193
"10834","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,779.689408934155
"10835","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,72.6029909612835
"10836","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3244.27032715594
"10837","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,455.656419596112
"10838","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,175.694568430322
"10839","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1193.1863909815
"10840","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,222.811900500107
"10841","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,551.443776202844
"10842","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,321.325909980355
"10843","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1246.1267963422
"10844","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,688.70310119828
"10845","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,83.3711709667983
"10846","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,439.483599075456
"10847","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1356.47556039648
"10848","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,1440.69244971722
"10849","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,515.335600216546
"10850","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,432.281256776303
"10851","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,214.624065367656
"10852","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,905.701791703855
"10853","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,725.836429496639
"10854","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3919.30740176191
"10855","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1392.99443726618
"10856","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1608.43217066865
"10857","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1018.33442713516
"10858","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,627.190456787663
"10859","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1514.72824684228
"10860","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1694.99059265135
"10861","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,339.549898981962
"10862","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4672.22466247388
"10863","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,444.828294335051
"10864","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,5021.86408708063
"10865","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,3556.07415869285
"10866","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1661.31857261284
"10867","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,1298.24384791217
"10868","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1188.3129449059
"10869","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,228.089927333999
"10870","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4251.45154818154
"10871","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2526.34443057946
"10872","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,881.409763260601
"10873","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,851.553009917182
"10874","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3786.28642068873
"10875","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,954.433303422596
"10876","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,858.413900711892
"10877","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,244.176836646611
"10878","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1180.28209164007
"10879","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,676.355972294448
"10880","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,383.586079997564
"10881","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,208.010228708379
"10882","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,5416.68320397384
"10883","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,571.011667102617
"10884","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3588.21730794611
"10885","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,501.305423420474
"10886","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,209.223327919407
"10887","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1650.68484677412
"10888","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,2206.88317705121
"10889","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,1409.6740963544
"10890","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,473.043687492642
"10891","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1927.99011516535
"10892","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,188.494129106264
"10893","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,476.810957947415
"10894","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,990.640803282279
"10895","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,647.962304410678
"10896","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1985.40168624307
"10897","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1385.68388800199
"10898","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,382.194714684334
"10899","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4109.40246555362
"10900","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2524.78461026368
"10901","WHIT16",2018,"post","20",FALSE,"other",0,1,"Avail",1,58.1149718551549
"10902","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,457.329377644205
"10903","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,648.734254837538
"10904","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,318.626438742965
"10905","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,958.651607925986
"10906","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,892.523847444738
"10907","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2982.75311418981
"10908","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1272.51698716635
"10909","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,639.377415585441
"10910","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,798.835913252604
"10911","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2580.22859473086
"10912","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2201.22502903358
"10913","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,443.093595924116
"10914","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,223.156200113348
"10915","WHIT16",2018,"post","14",FALSE,"freshwater",0,1,"Avail",1,521.942929695061
"10916","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,932.622147812002
"10917","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1091.1248093785
"10918","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1505.91647192624
"10919","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,380.553693009418
"10920","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4216.88052337503
"10921","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,7.31262528325775
"10922","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1540.15429110585
"10923","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,357.276608611304
"10924","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,257.049052861897
"10925","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1342.70258693301
"10926","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,883.930747261478
"10927","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1170.971895577
"10928","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,96.736747049174
"10929","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1517.31845422592
"10930","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,72.8506413105207
"10931","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,648.445284896175
"10932","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1551.94897665727
"10933","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1127.40512750511
"10934","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1603.03811599503
"10935","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,383.870440432163
"10936","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3149.8485534004
"10937","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,753.838276337761
"10938","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,975.996953637399
"10939","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,627.821369789142
"10940","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,270.271854193067
"10941","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2916.10431004775
"10942","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,195.515268879311
"10943","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,3822.11698899226
"10944","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,787.126117444779
"10945","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,54.3937580673414
"10946","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,235.329922631576
"10947","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,258.364478678328
"10948","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,2452.11534141785
"10949","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2363.39589929975
"10950","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1907.06096966552
"10951","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,383.567030164498
"10952","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,311.024981660737
"10953","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,220.489607708444
"10954","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,240.700966878407
"10955","WHIT16",2018,"post","19",FALSE,"saltmarsh_coastal",0,1,"Avail",1,485.908715534427
"10956","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,467.241899135121
"10957","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,673.752635015643
"10958","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,826.371934059638
"10959","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,971.293292393654
"10960","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1737.07138889848
"10961","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1761.5693241984
"10962","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,270.397111353601
"10963","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,617.81085955943
"10964","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,678.564212227602
"10965","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,155.132861905607
"10966","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,78.3275868299227
"10967","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,39.0990529470273
"10968","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,422.078470714573
"10969","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4631.42417927963
"10970","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,1313.4151012374
"10971","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,138.378509045795
"10972","WHIT16",2018,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,319.407046826498
"10973","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1339.80210751947
"10974","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,408.694925533363
"10975","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1383.0441615622
"10976","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3226.45711100414
"10977","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,351.795556639969
"10978","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1545.33605464898
"10979","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,39.3654366000203
"10980","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,500.219708002487
"10981","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,68.1217864319337
"10982","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1135.38475814058
"10983","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1921.63546403671
"10984","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,692.828710012021
"10985","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,642.756706720235
"10986","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,801.073339618915
"10987","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1519.57960100767
"10988","WHIT16",2018,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,366.099995110607
"10989","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,147.165900616522
"10990","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,78.5645043752255
"10991","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,568.224680377426
"10992","WHIT16",2018,"post","14",FALSE,"freshwater",0,1,"Avail",1,974.387710667489
"10993","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,480.501742684396
"10994","WHIT16",2018,"post","2",FALSE,"other",0,1,"Avail",1,1462.44732116859
"10995","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,517.25948858964
"10996","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,312.236595009169
"10997","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1092.48369104514
"10998","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,922.29098889246
"10999","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,512.139716390207
"11000","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,307.707803604729
"11001","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,2716.16546895692
"11002","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3428.82398876121
"11003","WHIT16",2018,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,347.351629349468
"11004","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,705.98481365625
"11005","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4399.12443807438
"11006","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,849.945938735302
"11007","WHIT16",2018,"post","14",FALSE,"freshwater",0,1,"Avail",1,846.183104588778
"11008","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,818.343061329142
"11009","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,814.582018159861
"11010","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,2023.95919124027
"11011","WHIT16",2018,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,783.127713925699
"11012","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,926.748404824852
"11013","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4823.76586281427
"11014","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,4504.3845863252
"11015","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1104.51229817055
"11016","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,547.954123235617
"11017","WHIT16",2018,"post","14",FALSE,"freshwater",0,1,"Avail",1,399.793906233237
"11018","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,945.951602032764
"11019","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,207.343046007514
"11020","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,263.328274858213
"11021","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,977.007034595405
"11022","WHIT16",2018,"post","11",FALSE,"bog",0,1,"Avail",1,399.672394783671
"11023","WHIT16",2018,"post","3",FALSE,"arable_hort",0,1,"Avail",1,159.637008196665
"11024","WHIT16",2018,"post","1",FALSE,"other",0,1,"Avail",1,210.445247241861
"11025","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,962.408157477832
"11026","WHIT16",2018,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,508.939310122965
"11027","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,1582.55546904464
"11028","WHIT16",2018,"post","check",FALSE,"other",0,1,"Avail",1,3140.22982856703
"11029","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,610.910184000676
"11030","WHIT16",2018,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1300.80368415497
